IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.240.160,2095,2095,false,SIN,Asia Pacific,Singapore,12,11.33
47.245.29.64,2052,2052,false,NRT,Asia Pacific,Tokyo,75,11.32
8.218.18.235,2086,0,false,HKG,Asia Pacific,Hong Kong,57,11.31
47.74.27.94,8080,8080,false,NRT,Asia Pacific,Tokyo,87,11.31
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,10,11.30
47.245.58.237,8880,8880,false,NRT,Asia Pacific,Tokyo,95,11.30
8.219.121.87,80,0,false,SIN,Asia Pacific,Singapore,3,11.30
47.236.23.135,2053,2053,true,SIN,Asia Pacific,Singapore,98,11.30
8.219.61.52,80,80,false,SIN,Asia Pacific,Singapore,29,11.30
47.236.96.141,80,80,false,SIN,Asia Pacific,Singapore,54,11.30
47.236.114.167,2087,2087,true,SIN,Asia Pacific,Singapore,65,11.29
8.219.249.148,2083,2083,true,SIN,Asia Pacific,Singapore,84,11.29
47.245.7.212,2053,2053,true,NRT,Asia Pacific,Tokyo,171,11.29
8.219.55.31,2052,2052,false,NRT,Asia Pacific,Tokyo,92,11.29
8.219.72.50,2096,2096,true,SIN,Asia Pacific,Singapore,76,11.29
47.74.13.239,8080,8080,false,NRT,Asia Pacific,Tokyo,99,11.29
47.74.26.196,80,80,false,HKG,Asia Pacific,Hong Kong,181,11.28
8.222.128.131,2053,2053,true,SIN,Asia Pacific,Singapore,138,11.28
47.91.15.247,2087,2087,true,NRT,Asia Pacific,Tokyo,76,11.28
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,75,11.28
47.74.54.145,8080,8080,false,NRT,Asia Pacific,Tokyo,86,11.28
8.222.169.182,80,80,false,SIN,Asia Pacific,Singapore,33,11.28
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,11.28
47.245.11.108,2087,2087,true,NRT,Asia Pacific,Tokyo,158,11.28
47.245.26.120,2082,2082,false,NRT,Asia Pacific,Tokyo,74,11.27
8.222.168.24,2096,2096,true,SIN,Asia Pacific,Singapore,149,11.27
8.219.171.6,2052,2052,false,SIN,Asia Pacific,Singapore,13,11.27
47.236.82.218,2053,2053,true,SIN,Asia Pacific,Singapore,198,11.27
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,16,11.27
47.245.56.50,8880,8880,false,NRT,Asia Pacific,Tokyo,92,11.27
47.245.53.50,2053,2053,true,NRT,Asia Pacific,Tokyo,322,11.27
47.245.52.153,2052,2052,false,NRT,Asia Pacific,Tokyo,99,11.27
8.219.233.6,2083,2083,true,SIN,Asia Pacific,Singapore,107,11.26
8.222.145.164,8880,8880,false,SIN,Asia Pacific,Singapore,36,11.26
47.245.10.156,2052,2052,false,NRT,Asia Pacific,Tokyo,80,11.26
47.74.42.17,2095,2095,false,NRT,Asia Pacific,Tokyo,83,11.26
47.245.37.41,8443,8443,true,NRT,Asia Pacific,Tokyo,226,11.26
47.245.55.235,2086,2086,false,NRT,Asia Pacific,Tokyo,87,11.26
8.219.115.215,2095,2095,false,SIN,Asia Pacific,Singapore,3,11.25
47.245.52.165,8443,8443,true,NRT,Asia Pacific,Tokyo,224,11.25
47.245.62.84,8880,8880,false,NRT,Asia Pacific,Tokyo,79,11.25
47.91.19.249,8080,8080,false,NRT,Asia Pacific,Tokyo,80,11.25
8.219.191.40,2096,2096,true,SIN,Asia Pacific,Singapore,183,11.25
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,18,11.25
47.74.26.196,2083,2083,true,HKG,Asia Pacific,Hong Kong,247,11.25
8.219.249.38,8443,8443,true,SIN,Asia Pacific,Singapore,148,11.25
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,114,11.25
47.74.3.2,2096,2096,true,NRT,Asia Pacific,Tokyo,77,11.25
47.74.15.74,80,80,false,NRT,Asia Pacific,Tokyo,127,11.25
8.219.112.75,2053,2053,true,SIN,Asia Pacific,Singapore,109,11.25
47.236.119.253,8443,8443,true,SIN,Asia Pacific,Singapore,56,11.24
47.74.53.240,2052,2052,false,NRT,Asia Pacific,Tokyo,72,11.24
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,20,11.24
47.91.14.62,2095,2095,false,NRT,Asia Pacific,Tokyo,92,11.24
47.74.13.239,2087,2087,true,NRT,Asia Pacific,Tokyo,177,11.24
47.236.76.199,2052,2052,false,SIN,Asia Pacific,Singapore,30,11.23
47.91.21.127,2082,2082,false,NRT,Asia Pacific,Tokyo,83,11.23
8.222.140.87,8443,8443,true,SIN,Asia Pacific,Singapore,171,11.22
8.219.228.30,8443,8443,true,SIN,Asia Pacific,Singapore,146,11.22
47.74.11.219,2082,2082,false,NRT,Asia Pacific,Tokyo,87,11.22
8.222.169.182,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.22
8.219.151.193,2053,2053,true,SIN,Asia Pacific,Singapore,105,11.22
47.91.21.127,2086,2086,false,NRT,Asia Pacific,Tokyo,93,11.22
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,113,11.21
47.74.26.131,8080,8080,false,NRT,Asia Pacific,Tokyo,106,11.21
47.74.11.251,2087,2087,true,NRT,Asia Pacific,Tokyo,112,11.21
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,116,11.21
8.219.235.164,8080,8080,false,SIN,Asia Pacific,Singapore,17,11.21
8.219.173.233,2096,2096,true,SIN,Asia Pacific,Singapore,200,11.21
47.74.49.62,2082,2082,false,NRT,Asia Pacific,Tokyo,83,11.20
8.222.145.164,2053,2053,true,SIN,Asia Pacific,Singapore,163,11.20
47.236.104.11,8443,8443,true,SIN,Asia Pacific,Singapore,119,11.20
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,103,11.20
47.236.65.232,8880,8880,false,SIN,Asia Pacific,Singapore,23,11.20
47.236.96.141,2053,2053,true,SIN,Asia Pacific,Singapore,100,11.20
47.74.42.111,2087,2087,true,NRT,Asia Pacific,Tokyo,110,11.19
8.219.215.12,8080,8080,false,SIN,Asia Pacific,Singapore,16,11.19
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,103,11.19
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,160,11.19
47.236.78.57,80,80,false,SIN,Asia Pacific,Singapore,25,11.18
47.245.52.165,2086,2086,false,NRT,Asia Pacific,Tokyo,97,11.18
8.222.129.32,2087,2087,true,SIN,Asia Pacific,Singapore,132,11.18
8.222.140.87,2083,2083,true,SIN,Asia Pacific,Singapore,122,11.18
47.91.1.199,2082,2082,false,NRT,Asia Pacific,Tokyo,115,11.18
47.245.30.65,2052,2052,false,NRT,Asia Pacific,Tokyo,74,11.17
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,6,11.17
8.222.164.44,2053,2053,true,SIN,Asia Pacific,Singapore,97,11.17
47.91.16.198,8880,8880,false,NRT,Asia Pacific,Tokyo,76,11.17
47.245.54.140,2082,2082,false,NRT,Asia Pacific,Tokyo,87,11.16
8.219.6.157,2083,2083,true,SIN,Asia Pacific,Singapore,70,11.16
47.245.31.71,8443,8443,true,NRT,Asia Pacific,Tokyo,252,11.16
8.222.137.166,8443,8443,true,SIN,Asia Pacific,Singapore,149,11.16
47.74.34.135,2083,2083,true,NRT,Asia Pacific,Tokyo,149,11.16
8.219.112.75,8443,8443,true,SIN,Asia Pacific,Singapore,107,11.16
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,22,11.16
47.74.5.150,2083,2083,true,NRT,Asia Pacific,Tokyo,205,11.15
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,19,11.15
47.236.88.181,2053,2053,true,SIN,Asia Pacific,Singapore,84,11.15
8.219.152.195,8443,8443,true,SIN,Asia Pacific,Singapore,119,11.15
47.245.39.28,2053,2053,true,NRT,Asia Pacific,Tokyo,153,11.15
47.236.7.13,80,80,false,SIN,Asia Pacific,Singapore,17,11.14
47.245.30.208,8443,8443,true,NRT,Asia Pacific,Tokyo,235,11.14
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,128,11.14
8.219.255.171,2096,2096,true,SIN,Asia Pacific,Singapore,86,11.14
47.245.29.126,80,80,false,NRT,Asia Pacific,Tokyo,91,11.13
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,69,11.13
47.91.29.108,2082,2082,false,NRT,Asia Pacific,Tokyo,78,11.13
8.219.6.187,2087,2087,true,SIN,Asia Pacific,Singapore,81,11.13
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,14,11.13
8.218.110.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,11.13
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,6,11.13
8.222.224.162,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.12
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,8,11.12
47.74.15.120,2083,2083,true,NRT,Asia Pacific,Tokyo,177,11.12
47.245.10.156,8443,8443,true,NRT,Asia Pacific,Tokyo,163,11.12
8.219.195.47,443,443,true,SIN,Asia Pacific,Singapore,157,11.11
47.245.8.156,2096,2096,true,NRT,Asia Pacific,Tokyo,291,11.11
8.219.220.122,2083,2083,true,SIN,Asia Pacific,Singapore,102,11.11
47.245.55.99,8443,8443,true,NRT,Asia Pacific,Tokyo,176,11.11
47.74.54.33,8880,8880,false,NRT,Asia Pacific,Tokyo,124,11.11
47.245.11.108,2083,2083,true,NRT,Asia Pacific,Tokyo,90,11.11
8.219.126.3,80,80,false,SIN,Asia Pacific,Singapore,4,11.11
47.74.5.150,2053,2053,true,NRT,Asia Pacific,Tokyo,179,11.11
47.74.27.211,2086,2086,false,NRT,Asia Pacific,Tokyo,97,11.11
47.245.7.212,2096,2096,true,NRT,Asia Pacific,Tokyo,188,11.10
47.245.31.71,8080,8080,false,NRT,Asia Pacific,Tokyo,92,11.10
47.74.11.9,2087,2087,true,NRT,Asia Pacific,Tokyo,178,11.10
47.74.34.38,2082,2082,false,NRT,Asia Pacific,Tokyo,86,11.10
47.245.37.94,2053,2053,true,NRT,Asia Pacific,Tokyo,165,11.10
47.245.30.144,2096,2096,true,NRT,Asia Pacific,Tokyo,343,11.10
47.236.104.123,2083,2083,true,SIN,Asia Pacific,Singapore,146,11.10
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,15,11.10
47.236.116.208,8880,8880,false,SIN,Asia Pacific,Singapore,13,11.09
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,62,11.09
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,82,11.09
47.245.9.228,8080,8080,false,NRT,Asia Pacific,Tokyo,91,11.09
47.245.55.99,2087,2087,true,NRT,Asia Pacific,Tokyo,241,11.09
47.245.2.231,2053,2053,true,NRT,Asia Pacific,Tokyo,150,11.09
8.219.58.64,8443,8443,true,SIN,Asia Pacific,Singapore,31,11.08
8.219.93.85,8080,8080,false,SIN,Asia Pacific,Singapore,8,11.07
8.219.178.101,2095,2095,false,SIN,Asia Pacific,Singapore,5,11.07
47.236.116.26,2052,2052,false,SIN,Asia Pacific,Singapore,16,11.07
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,132,11.07
47.236.99.131,2096,2096,true,SIN,Asia Pacific,Singapore,101,11.07
47.236.23.135,8080,8080,false,SIN,Asia Pacific,Singapore,17,11.07
47.245.12.38,2083,2083,true,NRT,Asia Pacific,Tokyo,183,11.07
47.245.55.94,80,80,false,NRT,Asia Pacific,Tokyo,83,11.07
8.219.73.188,8080,8080,false,SIN,Asia Pacific,Singapore,21,11.06
47.236.97.254,80,80,false,SIN,Asia Pacific,Singapore,21,11.06
8.222.190.225,8880,8880,false,SIN,Asia Pacific,Singapore,18,11.06
47.245.12.179,2053,2053,true,NRT,Asia Pacific,Tokyo,244,11.06
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,58,11.06
8.222.129.245,2095,2095,false,SIN,Asia Pacific,Singapore,15,11.06
8.222.133.247,2082,2082,false,SIN,Asia Pacific,Singapore,32,11.06
47.245.82.78,2095,2095,false,SIN,Asia Pacific,Singapore,24,11.05
8.219.159.232,2083,2083,true,SIN,Asia Pacific,Singapore,86,11.05
47.236.11.68,2095,2095,false,SIN,Asia Pacific,Singapore,28,11.05
47.236.94.113,2083,2083,true,SIN,Asia Pacific,Singapore,85,11.05
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,116,11.04
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,119,11.04
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,11.04
8.222.145.164,2082,2082,false,SIN,Asia Pacific,Singapore,57,11.04
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,11.04
8.222.131.102,8443,8443,true,SIN,Asia Pacific,Singapore,155,11.03
47.245.37.29,2087,2087,true,NRT,Asia Pacific,Tokyo,236,11.03
8.219.183.31,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.03
47.91.3.112,80,80,false,NRT,Asia Pacific,Tokyo,95,11.03
8.219.60.68,2096,2096,true,SIN,Asia Pacific,Singapore,78,11.03
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,15,11.03
47.245.11.62,2082,2082,false,NRT,Asia Pacific,Tokyo,82,11.03
8.222.145.110,2082,2082,false,SIN,Asia Pacific,Singapore,12,11.03
8.219.126.240,2052,2052,false,SIN,Asia Pacific,Singapore,4,11.03
47.245.38.233,8443,8443,true,NRT,Asia Pacific,Tokyo,192,11.02
8.209.240.227,8443,8443,true,NRT,Asia Pacific,Tokyo,242,11.02
8.219.170.223,80,80,false,SIN,Asia Pacific,Singapore,31,11.02
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,113,11.02
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,20,11.02
47.236.21.51,8443,8443,true,SIN,Asia Pacific,Singapore,110,11.02
8.219.173.233,2052,2052,false,SIN,Asia Pacific,Singapore,9,11.02
8.222.144.117,2053,2053,true,SIN,Asia Pacific,Singapore,101,11.02
8.219.142.191,8880,8880,false,SIN,Asia Pacific,Singapore,4,11.01
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,127,11.01
47.245.42.162,8880,8880,false,NRT,Asia Pacific,Tokyo,82,11.01
47.74.27.94,2053,2053,true,NRT,Asia Pacific,Tokyo,162,11.01
8.222.188.56,2095,2095,false,SIN,Asia Pacific,Singapore,8,11.01
47.91.14.62,80,80,false,NRT,Asia Pacific,Tokyo,72,11.01
47.245.113.12,2095,2095,false,SIN,Asia Pacific,Singapore,17,11.00
8.219.228.193,443,443,true,SIN,Asia Pacific,Singapore,111,11.00
8.219.253.18,2096,2096,true,SIN,Asia Pacific,Singapore,116,11.00
8.219.60.68,443,443,true,SIN,Asia Pacific,Singapore,86,11.00
8.219.113.27,2082,2082,false,SIN,Asia Pacific,Singapore,22,11.00
8.219.251.81,2052,2052,false,SIN,Asia Pacific,Singapore,22,10.99
8.219.249.148,2087,2087,true,SIN,Asia Pacific,Singapore,116,10.99
47.245.28.255,2083,2083,true,NRT,Asia Pacific,Tokyo,231,10.99
47.236.29.235,2083,2083,true,SIN,Asia Pacific,Singapore,162,10.99
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,10.99
8.219.139.86,2082,2082,false,SIN,Asia Pacific,Singapore,16,10.99
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,101,10.99
8.219.188.162,2086,2086,false,SIN,Asia Pacific,Singapore,9,10.98
47.236.79.87,2052,2052,false,SIN,Asia Pacific,Singapore,18,10.98
8.222.137.178,2052,2052,false,SIN,Asia Pacific,Singapore,15,10.98
47.74.34.162,2086,2086,false,NRT,Asia Pacific,Tokyo,80,10.98
8.219.196.117,2086,2086,false,SIN,Asia Pacific,Singapore,35,10.98
47.74.42.111,8443,8443,true,NRT,Asia Pacific,Tokyo,164,10.98
47.74.6.16,2095,2095,false,NRT,Asia Pacific,Tokyo,78,10.98
47.245.30.65,2083,2083,true,NRT,Asia Pacific,Tokyo,236,10.98
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,106,10.98
47.245.56.40,8080,8080,false,NRT,Asia Pacific,Tokyo,81,10.97
47.74.50.249,2086,2086,false,NRT,Asia Pacific,Tokyo,70,10.97
8.219.178.225,2053,2053,true,SIN,Asia Pacific,Singapore,102,10.97
8.219.251.81,2053,2053,true,SIN,Asia Pacific,Singapore,132,10.97
47.74.15.117,2052,2052,false,NRT,Asia Pacific,Tokyo,95,10.97
47.74.26.196,80,80,false,HKG,Asia Pacific,Hong Kong,180,10.97
8.222.152.71,2086,2086,false,SIN,Asia Pacific,Singapore,19,10.96
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,21,10.96
8.219.78.1,443,443,true,SIN,Asia Pacific,Singapore,188,10.96
8.222.137.178,2096,2096,true,SIN,Asia Pacific,Singapore,62,10.96
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,131,10.96
8.219.6.187,2087,2087,true,SIN,Asia Pacific,Singapore,26,10.96
8.219.137.50,2082,0,false,SIN,Asia Pacific,Singapore,3,10.95
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,149,10.95
8.219.228.157,80,80,false,SIN,Asia Pacific,Singapore,6,10.95
8.219.145.245,443,443,true,SIN,Asia Pacific,Singapore,121,10.95
47.74.27.94,2083,2083,true,NRT,Asia Pacific,Tokyo,157,10.95
47.74.4.47,2096,2096,true,NRT,Asia Pacific,Tokyo,206,10.95
47.74.34.38,8880,8880,false,NRT,Asia Pacific,Tokyo,77,10.95
8.219.179.34,2053,2053,true,SIN,Asia Pacific,Singapore,156,10.94
47.236.114.23,2052,2052,false,SIN,Asia Pacific,Singapore,12,10.94
47.245.62.84,2052,2052,false,NRT,Asia Pacific,Tokyo,86,10.94
8.219.101.138,2052,2052,false,SIN,Asia Pacific,Singapore,12,10.94
47.245.80.142,2052,2052,false,SIN,Asia Pacific,Singapore,42,10.93
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,18,10.93
47.245.14.160,80,80,false,NRT,Asia Pacific,Tokyo,88,10.93
8.219.170.58,8080,8080,false,SIN,Asia Pacific,Singapore,18,10.93
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,124,10.93
47.74.13.94,8080,8080,false,NRT,Asia Pacific,Tokyo,75,10.93
8.209.241.128,8880,8880,false,NRT,Asia Pacific,Tokyo,74,10.92
8.222.180.242,8080,8080,false,SIN,Asia Pacific,Singapore,17,10.92
8.219.3.53,2052,2052,false,SIN,Asia Pacific,Singapore,34,10.92
47.245.28.204,8880,8880,false,NRT,Asia Pacific,Tokyo,78,10.92
47.74.6.16,2087,2087,true,NRT,Asia Pacific,Tokyo,155,10.92
47.74.22.171,2082,2082,false,NRT,Asia Pacific,Tokyo,77,10.91
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,77,10.91
47.245.31.0,2095,2095,false,NRT,Asia Pacific,Tokyo,105,10.91
8.219.206.180,2083,2083,true,SIN,Asia Pacific,Singapore,198,10.91
47.74.13.66,2083,2083,true,NRT,Asia Pacific,Tokyo,191,10.91
47.74.16.67,2052,2052,false,NRT,Asia Pacific,Tokyo,105,10.91
47.236.11.68,2082,2082,false,SIN,Asia Pacific,Singapore,9,10.90
8.219.170.180,8880,8880,false,SIN,Asia Pacific,Singapore,3,10.90
47.74.11.9,2082,2082,false,NRT,Asia Pacific,Tokyo,81,10.90
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,103,10.90
47.74.42.17,2083,2083,true,NRT,Asia Pacific,Tokyo,150,10.90
8.219.253.185,2086,2086,false,SIN,Asia Pacific,Singapore,10,10.90
47.74.23.99,2082,2082,false,NRT,Asia Pacific,Tokyo,82,10.90
8.218.156.91,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,10.89
47.74.42.111,2053,2053,true,NRT,Asia Pacific,Tokyo,146,10.89
47.245.42.210,2053,2053,true,NRT,Asia Pacific,Tokyo,192,10.89
47.245.55.94,2086,2086,false,NRT,Asia Pacific,Tokyo,87,10.89
8.219.196.117,2086,2086,false,SIN,Asia Pacific,Singapore,34,10.89
47.236.19.51,2052,2052,false,SIN,Asia Pacific,Singapore,51,10.89
47.74.4.47,2087,2087,true,NRT,Asia Pacific,Tokyo,179,10.89
8.217.145.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,10.89
47.245.113.117,2087,2087,true,SIN,Asia Pacific,Singapore,117,10.89
47.74.41.87,2083,2083,true,NRT,Asia Pacific,Tokyo,142,10.88
8.219.6.157,8443,8443,true,SIN,Asia Pacific,Singapore,37,10.88
47.74.13.94,2053,2053,true,NRT,Asia Pacific,Tokyo,157,10.88
47.74.22.171,2083,2083,true,NRT,Asia Pacific,Tokyo,161,10.88
47.74.34.38,80,80,false,NRT,Asia Pacific,Tokyo,92,10.87
47.245.10.123,2053,2053,true,NRT,Asia Pacific,Tokyo,156,10.87
47.236.97.111,2095,2095,false,SIN,Asia Pacific,Singapore,16,10.87
8.219.251.81,2086,2086,false,SIN,Asia Pacific,Singapore,28,10.87
8.219.87.34,2096,2096,true,SIN,Asia Pacific,Singapore,73,10.87
47.245.57.109,2087,2087,true,NRT,Asia Pacific,Tokyo,236,10.87
8.219.215.214,2083,2083,true,SIN,Asia Pacific,Singapore,110,10.87
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,34,10.86
47.245.55.99,2082,2082,false,NRT,Asia Pacific,Tokyo,82,10.86
8.219.60.68,2052,2052,false,SIN,Asia Pacific,Singapore,11,10.86
8.219.228.30,8880,8880,false,SIN,Asia Pacific,Singapore,9,10.86
47.236.116.182,80,80,false,SIN,Asia Pacific,Singapore,55,10.86
47.74.8.238,8880,8880,false,NRT,Asia Pacific,Tokyo,85,10.85
8.222.187.107,8443,8443,true,SIN,Asia Pacific,Singapore,171,10.85
8.219.215.12,2095,2095,false,SIN,Asia Pacific,Singapore,6,10.85
47.245.32.215,2083,2083,true,NRT,Asia Pacific,Tokyo,269,10.85
47.245.54.58,2053,2053,true,NRT,Asia Pacific,Tokyo,310,10.85
8.219.237.250,2095,2095,false,SIN,Asia Pacific,Singapore,15,10.85
8.219.63.66,8880,8880,false,SIN,Asia Pacific,Singapore,17,10.85
47.245.7.212,2087,2087,true,NRT,Asia Pacific,Tokyo,182,10.84
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,32,10.84
8.219.241.189,2095,2095,false,SIN,Asia Pacific,Singapore,13,10.84
47.245.53.101,2082,2082,false,NRT,Asia Pacific,Tokyo,74,10.84
47.74.34.38,2095,2095,false,NRT,Asia Pacific,Tokyo,100,10.84
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,73,10.84
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,11,10.84
47.245.52.240,2096,2096,true,NRT,Asia Pacific,Tokyo,292,10.83
8.222.191.158,8080,8080,false,SIN,Asia Pacific,Singapore,45,10.83
8.219.134.63,8880,8880,false,SIN,Asia Pacific,Singapore,43,10.83
8.219.170.223,443,443,true,SIN,Asia Pacific,Singapore,64,10.83
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,119,10.83
47.74.11.9,8880,8880,false,NRT,Asia Pacific,Tokyo,86,10.83
47.74.13.66,80,80,false,NRT,Asia Pacific,Tokyo,92,10.83
8.219.99.169,2053,2053,true,SIN,Asia Pacific,Singapore,114,10.82
47.236.12.73,8443,8443,true,SIN,Asia Pacific,Singapore,121,10.82
47.91.14.47,8080,8080,false,NRT,Asia Pacific,Tokyo,76,10.82
8.219.242.208,2086,2086,false,SIN,Asia Pacific,Singapore,6,10.82
47.91.21.149,80,80,false,NRT,Asia Pacific,Tokyo,82,10.82
47.245.38.233,2053,2053,true,NRT,Asia Pacific,Tokyo,184,10.82
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,143,10.82
8.219.210.64,2087,2087,true,SIN,Asia Pacific,Singapore,105,10.81
47.236.21.51,2087,2087,true,SIN,Asia Pacific,Singapore,138,10.81
47.245.2.231,2087,2087,true,NRT,Asia Pacific,Tokyo,128,10.81
8.219.93.85,80,80,false,SIN,Asia Pacific,Singapore,7,10.80
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,44,10.80
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,38,10.80
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,13,10.80
47.245.56.121,2053,2053,true,NRT,Asia Pacific,Tokyo,170,10.80
47.74.34.73,2053,2053,true,NRT,Asia Pacific,Tokyo,178,10.79
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,18,10.79
8.222.133.247,8443,8443,true,SIN,Asia Pacific,Singapore,129,10.79
8.222.188.56,2082,2082,false,SIN,Asia Pacific,Singapore,58,10.79
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,305,10.79
47.245.107.174,8443,8443,true,SIN,Asia Pacific,Singapore,119,10.79
8.219.245.187,443,443,true,SIN,Asia Pacific,Singapore,118,10.79
47.245.41.169,2095,2095,false,NRT,Asia Pacific,Tokyo,74,10.79
8.219.61.52,8880,8880,false,SIN,Asia Pacific,Singapore,3,10.78
47.74.11.219,80,80,false,NRT,Asia Pacific,Tokyo,81,10.78
47.236.97.111,2053,2053,true,SIN,Asia Pacific,Singapore,87,10.78
47.245.59.188,2083,2083,true,NRT,Asia Pacific,Tokyo,226,10.78
47.74.38.218,2053,2053,true,NRT,Asia Pacific,Tokyo,135,10.77
47.245.7.212,2086,2086,false,NRT,Asia Pacific,Tokyo,103,10.77
47.74.6.16,8443,8443,true,NRT,Asia Pacific,Tokyo,164,10.77
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,145,10.77
47.74.26.131,2086,2086,false,NRT,Asia Pacific,Tokyo,77,10.77
47.245.55.235,2083,2083,true,NRT,Asia Pacific,Tokyo,249,10.76
47.245.41.69,80,80,false,NRT,Asia Pacific,Tokyo,91,10.76
47.74.23.99,8880,8880,false,NRT,Asia Pacific,Tokyo,80,10.76
8.219.206.53,8080,8080,false,SIN,Asia Pacific,Singapore,44,10.75
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,73,10.75
8.219.255.171,8080,8080,false,SIN,Asia Pacific,Singapore,13,10.75
8.219.188.162,8080,8080,false,SIN,Asia Pacific,Singapore,11,10.75
47.245.62.84,2082,2082,false,NRT,Asia Pacific,Tokyo,74,10.75
8.219.238.145,2095,2095,false,SIN,Asia Pacific,Singapore,27,10.75
8.219.228.157,2095,2095,false,SIN,Asia Pacific,Singapore,9,10.74
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,10.74
8.219.250.239,443,443,true,SIN,Asia Pacific,Singapore,168,10.74
47.245.33.163,2052,2052,false,NRT,Asia Pacific,Tokyo,97,10.73
47.74.26.131,2052,2052,false,NRT,Asia Pacific,Tokyo,77,10.73
8.222.130.137,2087,2087,true,SIN,Asia Pacific,Singapore,135,10.73
8.209.222.31,2086,2086,false,NRT,Asia Pacific,Tokyo,76,10.73
8.219.167.65,2053,2053,true,SIN,Asia Pacific,Singapore,120,10.73
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,20,10.73
47.245.58.175,80,80,false,NRT,Asia Pacific,Tokyo,84,10.72
8.219.101.138,8080,8080,false,SIN,Asia Pacific,Singapore,3,10.72
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,42,10.72
47.236.65.177,8080,8080,false,SIN,Asia Pacific,Singapore,26,10.71
8.219.240.141,2087,2087,true,SIN,Asia Pacific,Singapore,180,10.71
